# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 235         4.781       52.928      1.20        De Kooy     
# DD        : Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord; 90=oost; 180=zuid; 270=west; 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken / Mean wind direction (in degrees) during the 10-minute period preceding the time of observation (360=north; 90=east; 180=south; 270=west; 0=calm 990=variable)
# FF        : Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur / Mean wind speed (in 0.1 m/s) during the 10-minute period preceding the time of observation
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,H,   DD,   FF,    T
  235,19910329,    3,   40,   21,   40
  235,19910329,    4,   60,   31,   54
  235,19910329,    5,   60,   41,   54
  235,19910329,    6,   70,   46,   46
  235,19910329,    7,   80,   46,   52
  235,19910329,    8,   70,   67,   51
  235,19910329,    9,   80,   62,   60
  235,19910329,   10,   80,   67,   61
  235,19910329,   11,   80,   67,   72
  235,19910329,   12,   80,   62,   80
  235,19910329,   13,   90,   67,   89
  235,19910329,   14,   80,   51,   93
  235,19910329,   15,   40,   41,   98
  235,19910329,   16,   40,   57,   91
  235,19910329,   17,   20,   51,   85
  235,19910329,   18,   50,   57,   78
  235,19910329,   19,   70,   57,   73
  235,19910329,   20,   70,   62,   69
  235,19910329,   21,   60,   62,   64
  235,19910329,   22,   60,   51,   62
  235,19910329,   23,   90,   46,   58
  235,19910329,   24,  100,   31,   49
  235,19910330,    1,  100,   15,   43
  235,19910330,    2,  130,   31,   31
  235,19910330,    3,  180,   10,   13
  235,19910330,    4,  200,   15,    3
  235,19910330,    5,  210,   15,   -8
  235,19910330,    6,  210,   15,   -1
  235,19910330,    7,  210,   10,   17
  235,19910330,    8,  230,   57,   61
  235,19910330,    9,  250,   62,   73
  235,19910330,   10,  260,   72,   77
  235,19910330,   11,  240,   67,   83
  235,19910330,   12,  260,   72,   89
  235,19910330,   13,  270,   67,   74
  235,19910330,   14,  250,   62,   72
  235,19910330,   15,  270,   62,   69
  235,19910330,   16,  260,   67,   68
  235,19910330,   17,  280,   62,   66
  235,19910330,   18,  290,   51,   65
  235,19910330,   19,  300,   41,   67
  235,19910330,   20,  290,   41,   69
  235,19910330,   21,  300,   41,   70
  235,19910330,   22,  340,   41,   69
  235,19910330,   23,  330,   21,   67
  235,19910330,   24,  340,   21,   61
  235,19910331,    1,   20,   21,   48
  235,19910331,    2,  360,   26,   41
  235,19910331,    3,   10,   15,   42
  235,19910331,    4,   20,   10,   36
  235,19910331,    5,  250,    5,   18
  235,19910331,    6,    0,    0,   21
  235,19910331,    7,  130,    5,   40
  235,19910331,    8,  160,   21,   61
  235,19910331,    9,  200,   26,   65
  235,19910331,   10,  240,   51,   77
  235,19910331,   11,  220,   51,   74
  235,19910331,   12,  230,   72,   76
  235,19910331,   13,  240,   72,   79
  235,19910331,   14,  230,   67,   82
  235,19910331,   15,  240,   62,   80
  235,19910331,   16,  240,   51,   80
  235,19910331,   17,  240,   57,   79
  235,19910331,   18,  240,   57,   79
  235,19910331,   19,  240,   57,   77
  235,19910331,   20,  240,   62,   79
  235,19910331,   21,  240,   57,   79
  235,19910331,   22,  240,   67,   78
  235,19910331,   23,  240,   46,   79
  235,19910331,   24,  240,   57,   78
  235,19910401,    1,  250,   57,   80
  235,19910401,    2,  250,   57,   81
  235,19910401,    3,  250,   51,   79
  235,19910401,    4,  250,   46,   77
  235,19910401,    5,  250,   51,   75
  235,19910401,    6,  240,   51,   77
  235,19910401,    7,  240,   57,   79
  235,19910401,    8,  240,   51,   80
  235,19910401,    9,  230,   72,   83
  235,19910401,   10,  220,   82,   86
  235,19910401,   11,  220,   98,   82
  235,19910401,   12,  220,  103,   88
  235,19910401,   13,  230,  113,   82
  235,19910401,   14,  230,  113,   78
  235,19910401,   15,  220,  118,   80
  235,19910401,   16,  230,  118,   78
  235,19910401,   17,  230,  118,   78
  235,19910401,   18,  220,  123,   78
  235,19910401,   19,  220,  123,   80
  235,19910401,   20,  220,  108,   79
  235,19910401,   21,  220,  118,   78
  235,19910401,   22,  220,  118,   78
  235,19910401,   23,  230,  118,   79
  235,19910401,   24,  230,  118,   79
  235,19910402,    1,  230,  103,   81
  235,19910402,    2,  230,  108,   81
  235,19910402,    3,  230,  103,   80
  235,19910402,    4,  230,  103,   79
  235,19910402,    5,  220,  113,   80
  235,19910402,    6,  230,  108,   81
  235,19910402,    7,  230,  108,   82
  235,19910402,    8,  220,  129,   84
  235,19910402,    9,  220,  118,   85
  235,19910402,   10,  220,  123,   85
  235,19910402,   11,  220,  123,   82
  235,19910402,   12,  220,  134,   86
  235,19910402,   13,  230,  134,   87
  235,19910402,   14,  220,  139,   85
  235,19910402,   15,  220,  123,   86
  235,19910402,   16,  230,  129,   88
  235,19910402,   17,  220,  129,   89
  235,19910402,   18,  220,  129,   88
  235,19910402,   19,  220,  123,   93
  235,19910402,   20,  220,   93,   91
  235,19910402,   21,  210,   87,   90
  235,19910402,   22,  210,  103,   92
  235,19910402,   23,  210,   98,   93
  235,19910402,   24,  200,   93,   99
  235,19910403,    1,  210,   98,   96
  235,19910403,    2,  210,  113,  100
  235,19910403,    3,  210,  103,   89
  235,19910403,    4,  210,  108,   85
  235,19910403,    5,  210,  113,   86
  235,19910403,    6,  220,  103,   83
  235,19910403,    7,  240,   87,   82
  235,19910403,    8,  240,   72,   83
  235,19910403,    9,  250,   87,   91
  235,19910403,   10,  250,   87,   93
  235,19910403,   11,  250,   98,   92
  235,19910403,   12,  240,   82,   97
  235,19910403,   13,  240,   98,   93
  235,19910403,   14,  230,   93,   91
  235,19910403,   15,  230,   93,   91
  235,19910403,   16,  230,   82,   89
  235,19910403,   17,  220,   82,   84
  235,19910403,   18,  220,   72,   76
  235,19910403,   19,  220,   67,   67
  235,19910403,   20,  210,   67,   65
  235,19910403,   21,  210,   62,   65
  235,19910403,   22,  210,   72,   63
  235,19910403,   23,  210,   67,   63
  235,19910403,   24,  210,   72,   66
  235,19910404,    1,  210,   72,   63
  235,19910404,    2,  210,   67,   68
  235,19910404,    3,  200,   72,   66
  235,19910404,    4,  190,   67,   58
  235,19910404,    5,  170,   57,   41
  235,19910404,    6,  180,   67,   40
  235,19910404,    7,  180,   77,   55
  235,19910404,    8,  180,   77,   70
  235,19910404,    9,  180,  103,   88
  235,19910404,   10,  190,  113,  104
  235,19910404,   11,  190,  129,  107
  235,19910404,   12,  190,  139,  121
  235,19910404,   13,  190,  144,  124
  235,19910404,   14,  180,  144,  122
  235,19910404,   15,  180,  129,  117
  235,19910404,   16,  190,  129,  102
  235,19910404,   17,  180,  129,   91
  235,19910404,   18,  170,   93,   84
  235,19910404,   19,  170,  108,   78
  235,19910404,   20,  170,  113,   73
  235,19910404,   21,  170,  103,   70
  235,19910404,   22,  170,   93,   70
  235,19910404,   23,  170,   87,   71
  235,19910404,   24,  180,   82,   70
  235,19910405,    1,  180,   72,   70
  235,19910405,    2,  190,   67,   67
  235,19910405,    3,  190,   62,   63
  235,19910405,    4,  190,   62,   56
  235,19910405,    5,  180,   62,   56
  235,19910405,    6,  180,   67,   56
  235,19910405,    7,  190,   93,   62
  235,19910405,    8,  190,   87,   76
  235,19910405,    9,  200,  118,   82
  235,19910405,   10,  200,  103,   90
  235,19910405,   11,  210,  139,   91
  235,19910405,   12,  200,  134,   90
  235,19910405,   13,  190,  118,   87
  235,19910405,   14,  200,  103,   93
  235,19910405,   15,  210,  129,   98
  235,19910405,   16,  210,  123,   93
  235,19910405,   17,  220,  118,   89
  235,19910405,   18,  220,   93,   81
  235,19910405,   19,  220,   93,   74
  235,19910405,   20,  220,   87,   80
  235,19910405,   21,  210,   87,   80
  235,19910405,   22,  210,   87,   78
  235,19910405,   23,  220,   77,   74
  235,19910405,   24,  210,   67,   74
  235,19910406,    1,  220,   57,   78
  235,19910406,    2,  240,   46,   77
  235,19910406,    3,  260,   46,   71
  235,19910406,    4,  250,   51,   63
  235,19910406,    5,  260,   51,   66
  235,19910406,    6,  260,   51,   67
  235,19910406,    7,  260,   62,   76
  235,19910406,    8,  260,   62,   82
  235,19910406,    9,  240,   67,   86
  235,19910406,   10,  240,   67,   93
  235,19910406,   11,  230,   72,   94
  235,19910406,   12,  230,   87,   95
  235,19910406,   13,  230,  108,   96
  235,19910406,   14,  230,   98,  104
  235,19910406,   15,  220,   98,   92
  235,19910406,   16,  210,   87,   87
  235,19910406,   17,  210,   82,   82
  235,19910406,   18,  210,   77,   80
  235,19910406,   19,  200,   62,   78
  235,19910406,   20,  170,   51,   79
  235,19910406,   21,  160,   57,   79
  235,19910406,   22,  170,   67,   85
  235,19910406,   23,  220,  113,   76
  235,19910406,   24,  200,  103,   71
  235,19910407,    1,  200,  118,   72
  235,19910407,    2,  200,  113,   76
  235,19910407,    3,  210,  103,   81
  235,19910407,    4,  220,  103,   79
  235,19910407,    5,  220,   98,   78
  235,19910407,    6,  220,   87,   77
  235,19910407,    7,  230,  103,   84
  235,19910407,    8,  220,  118,   93
  235,19910407,    9,  230,  108,   92
  235,19910407,   10,  230,  123,   95
  235,19910407,   11,  230,  113,   96
  235,19910407,   12,  240,  118,  104
  235,19910407,   13,  240,  123,  105
  235,19910407,   14,  240,  118,  104
  235,19910407,   15,  230,  123,  102
  235,19910407,   16,  230,  103,   94
  235,19910407,   17,  220,   93,   89
  235,19910407,   18,  230,   87,   84
  235,19910407,   19,  200,   93,   81
  235,19910407,   20,  240,  113,   84
  235,19910407,   21,  280,   62,   68
  235,19910407,   22,  270,   67,   66
  235,19910407,   23,  260,   77,   74
  235,19910407,   24,  260,   67,   72
  235,19910408,    1,  270,   72,   74
  235,19910408,    2,  270,   72,   72
  235,19910408,    3,  260,   67,   71
  235,19910408,    4,  270,   62,   71
  235,19910408,    5,  270,   62,   68
  235,19910408,    6,  270,   57,   70
  235,19910408,    7,  260,   77,   80
  235,19910408,    8,  260,   72,   87
  235,19910408,    9,  250,   72,   92
  235,19910408,   10,  240,   93,   95
  235,19910408,   11,  250,  103,   98
  235,19910408,   12,  240,   93,  101
  235,19910408,   13,  240,   87,  104
  235,19910408,   14,  250,   93,   97
  235,19910408,   15,  240,   87,   93
  235,19910408,   16,  230,   93,   90
  235,19910408,   17,  240,   93,   93
  235,19910408,   18,  240,   77,   90
  235,19910408,   19,  290,   77,   92
  235,19910408,   20,  300,   62,   84
  235,19910408,   21,  290,   36,   75
  235,19910408,   22,  300,   41,   79
  235,19910408,   23,  270,   36,   67
  235,19910408,   24,  270,   31,   65
  235,19910409,    1,  260,   41,   65
  235,19910409,    2,  290,   31,   56
  235,19910409,    3,  290,   26,   53
  235,19910409,    4,  300,   31,   52
  235,19910409,    5,  270,   15,   42
  235,19910409,    6,  270,   21,   51
  235,19910409,    7,  270,   36,   80
  235,19910409,    8,  260,   31,   93
  235,19910409,    9,  260,   41,  100
  235,19910409,   10,  260,   46,  102
  235,19910409,   11,  250,   57,  112
  235,19910409,   12,  230,   62,  114
  235,19910409,   13,  230,   67,  126
  235,19910409,   14,  240,   87,  117
  235,19910409,   15,  240,   77,  114
  235,19910409,   16,  230,   67,  120
  235,19910409,   17,  220,   57,  113
  235,19910409,   18,  230,   57,  107
  235,19910409,   19,  230,   46,   69
  235,19910409,   20,  230,   51,   67
  235,19910409,   21,  220,   51,   68
  235,19910409,   22,  220,   72,   70
  235,19910409,   23,  220,   67,   68
  235,19910409,   24,  230,   67,   70
  235,19910410,    1,  210,   57,   71
  235,19910410,    2,  230,   62,   69
  235,19910410,    3,  230,   67,   75
  235,19910410,    4,  230,   67,   71
  235,19910410,    5,  230,   67,   71
  235,19910410,    6,  210,   57,   76
  235,19910410,    7,  220,   51,   79
  235,19910410,    8,  230,   51,   87
  235,19910410,    9,  220,   62,  116
  235,19910410,   10,  230,   62,  136
  235,19910410,   11,  220,   62,  148
  235,19910410,   12,  240,   67,  153
  235,19910410,   13,  230,   57,  153
  235,19910410,   14,  240,   57,  151
  235,19910410,   15,  260,   41,  153
  235,19910410,   16,  330,   10,  153
  235,19910410,   17,   30,   15,  131
  235,19910410,   18,   50,   15,  127
  235,19910410,   19,  130,   46,  138
  235,19910410,   20,  140,   46,  128
  235,19910410,   21,  140,   51,  123
  235,19910410,   22,  140,   62,  122
  235,19910410,   23,  150,   62,  116
  235,19910410,   24,  150,   51,  113
  235,19910411,    1,  150,   46,  102
  235,19910411,    2,  160,   62,  106
  235,19910411,    3,  160,   51,   97
  235,19910411,    4,  160,   51,   94
  235,19910411,    5,  150,   51,   94
  235,19910411,    6,  150,   57,   97
  235,19910411,    7,  160,   62,  110
  235,19910411,    8,  160,   67,  120
  235,19910411,    9,  170,   67,  134
  235,19910411,   10,  160,   72,  153
  235,19910411,   11,  170,   82,  176
  235,19910411,   12,  160,   82,  188
  235,19910411,   13,  160,   77,  195
  235,19910411,   14,  170,   87,  209
  235,19910411,   15,  180,   77,  208
  235,19910411,   16,  170,   72,  205
  235,19910411,   17,  200,   46,  196
  235,19910411,   18,  160,   31,  175
  235,19910411,   19,  160,   51,  158
  235,19910411,   20,  150,   46,  149
  235,19910411,   21,  150,   51,  133
  235,19910411,   22,  150,   46,  122
  235,19910411,   23,  160,   57,  124
  235,19910411,   24,  160,   46,  113
  235,19910412,    1,  150,   62,  108
  235,19910412,    2,  160,   46,  101
  235,19910412,    3,  170,   41,   98
  235,19910412,    4,  150,   62,   93
  235,19910412,    5,  160,   41,   86
  235,19910412,    6,  150,   51,   90
  235,19910412,    7,  150,   51,  110
  235,19910412,    8,  140,   57,  133
  235,19910412,    9,  130,   62,  149
  235,19910412,   10,  130,   62,  168
  235,19910412,   11,  120,   67,  177
  235,19910412,   12,  130,   62,  194
  235,19910412,   13,  120,   62,  196
  235,19910412,   14,  130,   62,  203
  235,19910412,   15,  130,   41,  209
  235,19910412,   16,  150,   57,  210
  235,19910412,   17,  120,   41,  191
  235,19910412,   18,  110,   36,  179
  235,19910412,   19,  110,   36,  158
  235,19910412,   20,  100,   31,  146
  235,19910412,   21,  100,   21,  146
  235,19910412,   22,  120,   41,  144
  235,19910412,   23,  110,   41,  135
  235,19910412,   24,  110,   46,  128
  235,19910413,    1,  110,   36,  116
  235,19910413,    2,  100,   26,  107
  235,19910413,    3,  110,   36,  103
  235,19910413,    4,  120,   26,   98
  235,19910413,    5,  110,   26,   98
  235,19910413,    6,  100,   31,  104
  235,19910413,    7,   90,   26,  118
  235,19910413,    8,   50,   26,  121
  235,19910413,    9,   70,   36,  124
  235,19910413,   10,   60,   31,  127
  235,19910413,   11,   40,   26,  145
  235,19910413,   12,   50,   36,  148
  235,19910413,   13,   40,   41,  154
  235,19910413,   14,   30,   36,  166
  235,19910413,   15,   40,   46,  170
  235,19910413,   16,   30,   46,  164
  235,19910413,   17,   10,   36,  150
  235,19910413,   18,  360,   72,  110
  235,19910413,   19,   10,   77,  100
  235,19910413,   20,   20,   67,  100
  235,19910413,   21,  360,   93,   87
  235,19910413,   22,   10,   72,   84
  235,19910413,   23,   20,   41,   88
  235,19910413,   24,   20,   77,   81
  235,19910414,    1,   20,   82,   78
  235,19910414,    2,   20,   77,   77
  235,19910414,    3,   20,   82,   76
  235,19910414,    4,   30,   82,   76
  235,19910414,    5,   20,   87,   77
  235,19910414,    6,   30,   87,   82
  235,19910414,    7,   20,   82,   84
  235,19910414,    8,   30,   82,   88
  235,19910414,    9,   20,   82,   88
  235,19910414,   10,   30,   93,   95
  235,19910414,   11,   30,   87,   93
  235,19910414,   12,   30,   82,  101
  235,19910414,   13,   30,   77,  109
  235,19910414,   14,   40,   77,  117
  235,19910414,   15,   30,   67,  117
  235,19910414,   16,   30,   72,  116
  235,19910414,   17,   20,   51,  116
  235,19910414,   18,   30,   51,  106
  235,19910414,   19,   20,   46,  100
  235,19910414,   20,   20,   36,   98
  235,19910414,   21,   30,   41,  104
  235,19910414,   22,   30,   41,  106
  235,19910414,   23,   40,   41,  106
  235,19910414,   24,   40,   31,  107
  235,19910415,    1,   40,   26,  102
  235,19910415,    2,   40,   26,  101
  235,19910415,    3,   40,   26,   99
  235,19910415,    4,   40,   31,   99
  235,19910415,    5,   20,   26,   83
  235,19910415,    6,   20,   36,   88
  235,19910415,    7,   10,   36,   98
  235,19910415,    8,   20,   36,   93
  235,19910415,    9,   20,   36,  112
  235,19910415,   10,   20,   41,  131
  235,19910415,   11,   40,   41,  133
  235,19910415,   12,   40,   46,  136
  235,19910415,   13,   50,   41,  142
  235,19910415,   14,   20,   57,  138
  235,19910415,   15,   40,   62,  132
  235,19910415,   16,   30,   57,  125
  235,19910415,   17,   20,   57,  113
  235,19910415,   18,   20,   67,   94
  235,19910415,   19,   10,   62,   77
  235,19910415,   20,   20,   62,   73
  235,19910415,   21,   10,   57,   74
  235,19910415,   22,  360,   41,   71
  235,19910415,   23,  360,   41,   71
  235,19910415,   24,  360,   62,   74
  235,19910416,    1,  360,   46,   70
  235,19910416,    2,  360,   57,   69
  235,19910416,    3,  360,   57,   69
  235,19910416,    4,  360,   62,   68
  235,19910416,    5,  360,   67,   67
  235,19910416,    6,  350,   62,   70
  235,19910416,    7,  350,   72,   77
  235,19910416,    8,  330,   82,   74
  235,19910416,    9,  340,  103,   74
  235,19910416,   10,  340,  103,   81
  235,19910416,   11,  340,  103,   72
  235,19910416,   12,  330,  113,   73
  235,19910416,   13,  350,  118,   66
  235,19910416,   14,  350,   98,   53
  235,19910416,   15,  350,  103,   53
  235,19910416,   16,  350,  113,   55
  235,19910416,   17,  350,  103,   53
  235,19910416,   18,  360,   98,   54
  235,19910416,   19,  350,   77,   52
  235,19910416,   20,  350,  113,   41
  235,19910416,   21,  340,  113,   55
  235,19910416,   22,  340,  108,   40
  235,19910416,   23,  360,  103,   55
  235,19910416,   24,  350,   98,   55
  235,19910417,    1,  350,   93,   54
  235,19910417,    2,  350,   93,   59
  235,19910417,    3,  350,   87,   57
  235,19910417,    4,  360,   98,   60
  235,19910417,    5,  360,   87,   58
  235,19910417,    6,  360,   93,   53
  235,19910417,    7,   10,   87,   57
  235,19910417,    8,   10,  103,   57
  235,19910417,    9,   10,   82,   63
  235,19910417,   10,  350,   77,   58
